{'task_description': 1, 'ctr_description': 0, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 1}, 0.744993624840621
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 4, 'ctr_description': 1, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.7277951406391774
{'task_description': 0, 'ctr_description': 1, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.7241656009428521
{'task_description': 0, 'ctr_description': 0, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 2}, 0.7199719971997199
{'task_description': 2, 'ctr_description': 1, 'statement_description': 3, 'highlight_description': 1, 'answer_description': 2}, 0.714935860568628
{'task_description': 2, 'ctr_description': 2, 'statement_description': 3, 'highlight_description': 1, 'answer_description': 2}, 0.7099709970997099
{'task_description': 0, 'ctr_description': 0, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.7098839535814325
{'task_description': 4, 'ctr_description': 0, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 3}, 0.7095352564102564
{'task_description': 2, 'ctr_description': 0, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.7092731829573935
{'task_description': 2, 'ctr_description': 2, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.7089522280208751
{'task_description': 0, 'ctr_description': 1, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 3}, 0.7044014128610436
{'task_description': 3, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7042023663810689
{'task_description': 0, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 3}, 0.7037483367226531
{'task_description': 3, 'ctr_description': 1, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.6921182266009853
{'task_description': 2, 'ctr_description': 0, 'statement_description': 5, 'highlight_description': 1, 'answer_description': 0}, 0.6726342710997443
{'task_description': 3, 'ctr_description': 0, 'statement_description': 5, 'highlight_description': 1, 'answer_description': 0}, 0.6586666666666667
{'task_description': 4, 'ctr_description': 2, 'statement_description': 5, 'highlight_description': 2, 'answer_description': 3}, 0.6430028559771522
{'task_description': 3, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 0}, 0.6031746031746033
{'task_description': 4, 'ctr_description': 1, 'statement_description': 5, 'highlight_description': 2, 'answer_description': 2}, 0.5924495924495925
{'task_description': 4, 'ctr_description': 0, 'statement_description': 5, 'highlight_description': 2, 'answer_description': 0}, 0.5673485035187164
{'task_description': 4, 'ctr_description': 1, 'statement_description': 5, 'highlight_description': 2, 'answer_description': 0}, 0.5175799540282073
