{'task_description': 1, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 2}, 0.724938111074992
{'task_description': 4, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 5}, 0.7248280175109443
{'task_description': 0, 'ctr_description': 0, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 0}, 0.7146504467973267
{'task_description': 0, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 2}, 0.7098839535814325
{'task_description': 2, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 2}, 0.7049336100622641
{'task_description': 1, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 1}, 0.6995192307692308
{'task_description': 0, 'ctr_description': 2, 'statement_description': 2, 'highlight_description': 2, 'answer_description': 0}, 0.6980676328502415
{'task_description': 2, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 0}, 0.6949923748093703
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 4}, 0.6932746700188561
{'task_description': 4, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 4}, 0.6927803379416282
{'task_description': 3, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 4}, 0.689875950380152
{'task_description': 0, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 3, 'answer_description': 2}, 0.6874684948079444
{'task_description': 2, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 2}, 0.684044233807267
{'task_description': 2, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 3}, 0.6798719487795117
{'task_description': 2, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 3}, 0.6798719487795117
{'task_description': 2, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 5}, 0.6753246753246753
{'task_description': 2, 'ctr_description': 2, 'statement_description': 1, 'highlight_description': 3, 'answer_description': 0}, 0.67499187479687
{'task_description': 3, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 0}, 0.6749268585431722
{'task_description': 2, 'ctr_description': 1, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 3}, 0.6697027324592133
{'task_description': 4, 'ctr_description': 2, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 4}, 0.6612654516039334
{'task_description': 2, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 0}, 0.6549913747843696
{'task_description': 0, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 4}, 0.6530483972344437
{'task_description': 2, 'ctr_description': 3, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 4}, 0.6496847162446202
{'task_description': 2, 'ctr_description': 4, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 0}, 0.6342593752348505
{'task_description': 2, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 2}, 0.633811412877632
