{'task_description': 1, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 1}, 0.724938111074992
{'task_description': 2, 'ctr_description': 3, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 2}, 0.7248280175109443
{'task_description': 3, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 1}, 0.7241656009428521
{'task_description': 2, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 3}, 0.7229986653572058
{'task_description': 0, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 3}, 0.7177134791813691
{'task_description': 0, 'ctr_description': 0, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7146504467973267
{'task_description': 0, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 6}, 0.7144217039504998
{'task_description': 3, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 4}, 0.7133878064110623
{'task_description': 2, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 1}, 0.7028531137468208
{'task_description': 0, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 0, 'answer_description': 6}, 0.7023133782386034
{'task_description': 2, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 3}, 0.7010463378176383
{'task_description': 2, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 1}, 0.6980676328502415
{'task_description': 3, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 6}, 0.6975501562657526
{'task_description': 3, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 3}, 0.6948428440646933
{'task_description': 0, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 4}, 0.6940745755911633
{'task_description': 0, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 4}, 0.6932746700188561
{'task_description': 1, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 3}, 0.689875950380152
{'task_description': 3, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 3}, 0.6854707792207793
{'task_description': 2, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 5}, 0.6854707792207793
{'task_description': 1, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 3, 'answer_description': 6}, 0.68
{'task_description': 2, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 5}, 0.6784242789669379
{'task_description': 0, 'ctr_description': 2, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 5}, 0.6767676767676768
{'task_description': 2, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 0, 'answer_description': 5}, 0.6747967479674797
{'task_description': 3, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 3, 'answer_description': 3}, 0.6643271284711627
{'task_description': 2, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 3, 'answer_description': 4}, 0.6565656565656566
