{'task_description': 2, 'ctr_description': 3, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7487689679429204
{'task_description': 1, 'ctr_description': 0, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 1}, 0.744993624840621
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 3, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7397657892102892
{'task_description': 3, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7330714411623983
{'task_description': 0, 'ctr_description': 1, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7238331952499311
{'task_description': 3, 'ctr_description': 3, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7206349206349206
{'task_description': 0, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7199719971997199
{'task_description': 2, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.719551282051282
{'task_description': 2, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.719551282051282
{'task_description': 3, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7189883580891208
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 0}, 0.7033312382149592
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 2, 'answer_description': 0}, 0.7033312382149592
{'task_description': 2, 'ctr_description': 2, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 2}, 0.6989160979526294
{'task_description': 0, 'ctr_description': 1, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 0}, 0.6989160979526294
{'task_description': 2, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 2}, 0.6949313595559001
{'task_description': 0, 'ctr_description': 2, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 2}, 0.6884735202492211
{'task_description': 0, 'ctr_description': 4, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 2}, 0.677386833350136
{'task_description': 0, 'ctr_description': 0, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 2}, 0.6731615336266499
{'task_description': 3, 'ctr_description': 3, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 2}, 0.6680201230879236
{'task_description': 0, 'ctr_description': 2, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 2}, 0.6605102480301994
{'task_description': 0, 'ctr_description': 2, 'statement_description': 1, 'highlight_description': 2, 'answer_description': 0}, 0.6382802811078958
