{'task_description': 5, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7527687378591791
{'task_description': 2, 'ctr_description': 2, 'statement_description': 1, 'highlight_description': 1, 'answer_description': 0}, 0.7487689679429204
{'task_description': 1, 'ctr_description': 0, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 1}, 0.744993624840621
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 0, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7444825772188681
{'task_description': 4, 'ctr_description': 5, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7421572840567254
{'task_description': 5, 'ctr_description': 1, 'statement_description': 4, 'highlight_description': 1, 'answer_description': 0}, 0.7378768020969856
{'task_description': 5, 'ctr_description': 6, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7373737373737375
{'task_description': 0, 'ctr_description': 6, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7341959427267484
{'task_description': 4, 'ctr_description': 6, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7325865940109488
{'task_description': 4, 'ctr_description': 6, 'statement_description': 3, 'highlight_description': 1, 'answer_description': 0}, 0.7320458050001264
{'task_description': 5, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7314484051582174
{'task_description': 2, 'ctr_description': 3, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 3}, 0.72997299729973
{'task_description': 4, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 2}, 0.7297567811029927
{'task_description': 4, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 0}, 0.7260551948051948
{'task_description': 2, 'ctr_description': 1, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 2}, 0.7213143827113577
{'task_description': 2, 'ctr_description': 4, 'statement_description': 3, 'highlight_description': 1, 'answer_description': 0}, 0.7213143827113577
{'task_description': 3, 'ctr_description': 3, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 2}, 0.7171717171717171
{'task_description': 5, 'ctr_description': 3, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 3}, 0.7033312382149592
{'task_description': 0, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 1, 'answer_description': 2}, 0.6998799519807923
{'task_description': 0, 'ctr_description': 5, 'statement_description': 2, 'highlight_description': 1, 'answer_description': 2}, 0.6963255390221682
{'task_description': 3, 'ctr_description': 4, 'statement_description': 0, 'highlight_description': 0, 'answer_description': 0}, 0.6948428440646933
{'task_description': 3, 'ctr_description': 3, 'statement_description': 4, 'highlight_description': 0, 'answer_description': 0}, 0.6659042430161137
{'task_description': 3, 'ctr_description': 1, 'statement_description': 4, 'highlight_description': 0, 'answer_description': 2}, 0.6601791782514674
